date,/m/05p0rrx,/m/0108bn2x,/g/11tskkw5c9,/g/11sfdkgmfn,/g/11hcz1r4wl,/g/11pcs9ny8w,/g/11bw1zmnts,/m/0273t5w,/g/1234z6p9,/m/020shm,/g/11gt__kf44,/m/09jx2,/m/01fss9,/g/11mcmf67yl,/m/010w1kk1,/m/06bmj,/m/02jnsq,/g/11vyhs52bj,/g/1211cg58,/m/04n7dpf,/g/11fb0vw2fn,/m/05457c,/g/11y119nb71,/g/1ymzxwzdh,/g/1hd_npv62,/g/11y97_pvw8,/m/0_t06w0,/g/1hhcjnjk8,/m/03cvdr8,/g/11sx278r80,/m/076ccs,/m/08bdb1,/m/06vthy,/g/11xdtrjhz,/m/0bk99,/m/01_mbc,/m/0g54q10,/g/11y4s2g9zc,/g/11sx270hw0,/m/0h5x4j3,/g/11bc6pz4wc,/g/11cm999bwp,/g/11f4pp7gnm,/g/11pb1mb808,/m/09sdbh,/g/11bc5nt74w,/m/026gp6r,/m/0g7cg,/m/0dhc24,/g/11bwcyffr7,/m/0b_zn7s,/m/01n5jq,/g/11c6tz417w,/m/01y_qq,/g/11c0xsqchh,/m/01fzl3,/m/02gr_,/m/05nbcg,/m/01s940,/m/0130fmqz,/m/027b9k,/m/018npy,/m/0657nv,/g/11nyxr7hxv,/g/11c55s6k2t,/g/11vz2cz87d,/m/0x2fg,/g/121hdpdf,/m/016pjk,/m/0bq3x,/m/0cbx95,/g/122t17dp,/m/025bfq,/m/0ccld,/m/014xsg,/m/06_wrtv,/g/11c1np3rvg,/m/02g0j0,/m/09pngm,/g/11qpk2v0pq,/m/01mq8p,/m/03ctrlg,/g/122919_0,/g/11vpwmz6vg,/m/02wpj1,/g/11bzx7cv2m,/g/11m6_4hjpt,/g/11vm2_r4hw,/g/11sg2tlrf0,/m/07_hy,/g/11cknh9qp1,/g/11sw_tmz6z,/m/0d063v,/m/06_7xx,/g/11lyxggfjt,/m/0380q,/g/11c5g9ql2b,/g/11hdq9v_sn,/g/11bc6n2sw6,/m/02rz0ly,/g/11x1ng30y,/m/06fhs,/m/06xbd,/m/01phdl,/m/03nfl,/m/05k97,/m/03bxwvx,/m/0dc7h,/m/01tbgl,/m/0br5fz,/m/0n5462l,/g/122l3gtx,/m/0j6v7,/g/11l2lxvky5,/g/11f2sl5v8_,/g/11j317gwf_,/g/11mw7nz8h_,/g/11kxqfzv4h,/g/11stj9b049,/m/03c18t5,/m/012t0g,/g/11q3qhxt3k,/g/121fwt0w,/m/069kd,/g/11g9mhrln7,/m/0cxdc,/g/11dxl6v_ff,/m/064ctn,/g/11dx9fx89k,/g/11bc6ldrb5,/m/017rf_,/g/11f5bxylc0,/m/09jcvs,/g/11twnws_cc,/g/121hrbch,/g/11f555cn8l,/g/11h79tp_8r,/g/11shd5x1t8,/m/02bft,/m/0ftsr,/m/03x69g,/m/0cn9bm,/g/11rc00sflx,/m/06796,/g/11q4gczjq8,/g/11g6qlbmr4,/m/0hpnr,/g/11sq21scf3,/m/0dq3fd,/g/11rbcdg93b,/g/11j8qr8rbs,/g/11v3xjch6h,/g/11f3sfth4w,/g/11ww7k4dcq,/m/0322db,/g/11mcz640x1,/g/11f1rm29b8,/g/11yg9d9k9g,/m/017tfz,/m/012llw50,/g/11xt0w58jz,/g/11kxnptn2h,/g/11sc9wv6gj,/g/11dftk47yk,/g/11fd6dg5b5,/g/11qwv9wbx8,/m/01ddm,/g/11kzq0jnkt,/m/02gy5l,/g/11jt20l831,/g/11h7_q3l6z,/g/11jp_j0m6d,/m/01h7lh,/m/0rfgxy2,/g/11ww08lq0j,/g/11vhqc7hb1,/m/02xz2,/m/0179v6,Country
2022-11-20,38,7,0,0,7,3.0,0.0,66.0,0.0,24.0,0,41,11,0,0,18,17,0,0,71,1,0,0,20,61,0,21,3,0,0,4,69,3,0,16,1,2,0,0,68,63,3,0,0,2,0,0,0,0,0,0,64,0,1,0,15,88,1,51,12,51,5,24,0,0,0,7,25,47,13,20,0,2,4,69,0,0,30,15,0,5,59,15,0,0,0,0,0,0,64,0,0,4,0,0,9,0,0,33,2,0,16,46,6,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,31,0,0,0,56,11,0,0,0,0,0,0,61,0,6,1,3,0,55,27,0,0.0,46.0,1.0,IN
2022-11-27,36,7,0,0,6,3.0,0.0,71.0,0.0,26.0,0,35,13,0,0,10,8,0,0,75,1,1,0,18,50,0,22,3,0,0,5,79,4,0,16,1,2,0,0,74,65,3,0,0,2,0,0,0,0,0,0,68,0,1,0,15,85,0,57,12,53,5,28,0,0,0,10,16,47,15,21,0,1,5,68,0,0,31,16,0,4,61,15,0,0,0,0,0,0,59,0,0,3,0,0,9,0,0,36,3,0,11,45,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,29,0,0,0,69,13,0,0,0,0,0,0,64,0,6,1,3,0,46,22,0,0.0,19.0,7.0,IN
2022-12-04,31,6,0,0,5,3.0,0.0,77.0,0.0,26.0,0,41,17,0,0,8,9,0,0,78,1,1,0,35,48,0,22,3,0,0,5,76,3,0,17,1,2,0,0,71,58,3,0,0,2,0,0,0,0,0,0,57,0,1,0,12,76,1,50,11,50,5,23,0,0,0,11,14,49,13,20,0,1,6,68,0,0,28,19,0,5,57,14,0,0,0,0,0,0,100,0,0,3,0,0,9,0,0,31,3,0,10,43,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,23,0,0,0,67,12,0,0,0,0,0,0,61,0,5,0,3,0,39,23,0,0.0,17.0,1.0,IN
2022-12-11,32,6,0,0,6,3.0,0.0,73.0,0.0,29.0,0,56,32,0,0,7,7,0,0,88,1,1,0,42,57,0,21,3,0,0,7,73,4,0,15,1,2,0,0,70,63,3,0,0,2,0,0,0,0,0,0,56,0,1,0,12,77,1,60,10,56,5,22,0,0,0,10,14,49,13,20,0,1,4,67,0,0,30,15,0,5,59,14,0,0,0,0,0,0,54,0,0,4,0,0,10,0,0,41,4,0,10,47,7,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,30,0,0,0,65,9,0,0,0,0,0,0,65,0,6,1,2,0,38,22,0,0.0,16.0,1.0,IN
2022-12-18,32,6,0,0,5,3.0,0.0,74.0,0.0,32.0,0,37,12,0,0,6,5,0,0,83,1,1,0,28,66,0,20,3,0,14,7,68,3,0,15,1,2,0,1,68,63,4,0,0,2,0,0,1,0,0,0,61,0,1,0,12,72,0,56,10,53,6,17,0,0,0,8,12,48,15,20,0,1,4,67,0,0,30,16,0,5,60,12,0,0,0,0,0,0,61,0,0,3,0,0,10,0,0,48,2,0,10,45,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,23,0,0,0,66,13,0,0,0,0,0,0,71,0,5,0,2,0,37,19,0,0.0,16.0,1.0,IN
2022-12-25,28,6,0,0,5,3.0,0.0,75.0,0.0,37.0,0,32,11,0,0,6,3,0,0,95,0,1,0,19,61,0,23,3,0,16,7,68,4,0,23,1,2,0,1,94,73,4,0,0,3,0,0,1,0,0,0,65,0,1,0,12,62,1,58,37,41,4,14,0,0,0,8,12,47,16,20,0,1,4,70,0,0,31,14,0,6,57,12,0,0,0,0,0,0,63,0,0,3,0,0,10,0,0,64,2,0,10,41,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,21,0,0,0,64,14,0,0,0,0,0,0,79,0,6,0,3,0,40,18,0,0.0,14.0,1.0,IN
2023-01-01,30,7,0,0,4,3.0,0.0,82.0,0.0,28.0,0,38,12,0,0,8,8,0,0,100,1,0,0,18,49,0,23,2,0,14,6,70,4,0,25,1,2,0,1,78,66,3,0,0,2,0,0,1,0,0,0,63,0,1,0,15,65,1,62,22,43,5,18,0,0,0,11,15,47,13,20,0,1,4,74,0,0,33,14,0,5,76,12,0,0,0,0,0,0,52,0,0,3,0,0,10,0,0,68,3,0,11,43,7,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,24,0,0,0,72,15,0,0,0,0,0,0,68,0,6,1,3,0,37,19,0,0.0,15.0,1.0,IN
2023-01-08,34,6,0,0,5,3.0,0.0,77.0,0.0,26.0,0,54,27,0,0,7,9,0,0,82,0,1,0,20,51,0,22,3,0,15,6,67,3,0,26,1,2,0,1,79,67,4,0,0,2,0,0,1,0,0,0,62,0,1,0,14,66,0,55,19,47,5,17,0,0,0,10,14,46,13,20,0,1,4,68,0,0,32,14,0,4,63,11,0,0,0,0,0,0,58,0,0,4,0,0,10,0,0,49,2,0,10,46,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,22,0,0,0,66,13,0,0,0,0,0,0,66,0,6,0,4,0,47,16,0,0.0,14.0,0.0,IN
2023-01-15,37,7,0,0,6,3.0,0.0,77.0,0.0,28.0,0,39,13,0,0,11,28,0,0,84,0,1,0,19,57,0,23,3,0,18,6,69,4,0,29,1,2,0,1,72,67,3,0,0,2,0,0,1,0,0,0,64,0,1,0,16,67,0,57,15,46,4,17,0,0,0,8,15,46,11,19,0,1,4,68,0,0,26,15,0,4,64,11,0,0,0,0,0,0,62,0,0,4,0,0,12,0,0,41,2,0,11,46,6,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,27,0,0,0,72,19,0,0,0,0,0,0,60,0,7,0,3,0,38,17,0,0.0,16.0,1.0,IN
2023-01-22,38,7,0,0,5,3.0,0.0,75.0,0.0,27.0,0,34,11,0,0,9,26,0,0,77,1,1,0,18,54,0,23,2,0,24,8,69,4,0,25,1,2,0,1,77,67,3,0,0,2,0,0,2,0,0,0,73,0,1,0,15,62,1,55,15,44,5,18,0,0,0,8,14,50,14,19,0,1,4,67,0,0,25,15,0,4,57,11,0,0,0,0,0,0,62,0,0,3,0,0,10,0,0,51,2,0,10,43,5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,25,0,0,0,75,15,0,0,0,0,0,0,64,0,7,0,3,0,36,19,0,0.0,15.0,0.0,IN
2023-01-29,35,6,0,0,5,3.0,0.0,87.0,0.0,29.0,0,39,16,0,0,8,17,0,0,96,0,1,0,19,55,0,23,4,0,20,7,66,2,0,19,1,2,0,1,68,63,4,0,0,2,0,0,1,0,0,0,56,0,1,0,15,63,1,52,18,50,4,19,0,0,0,8,14,47,11,20,0,2,4,76,0,0,26,15,0,6,68,11,0,0,0,0,0,0,60,0,0,4,0,0,13,0,0,51,2,0,19,46,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,24,0,0,0,79,12,0,0,0,0,0,0,65,0,7,0,3,0,39,20,0,0.0,18.0,1.0,IN
2023-02-05,28,5,0,0,5,3.0,0.0,88.0,0.0,30.0,0,46,15,0,0,6,13,0,0,90,0,1,0,18,54,0,23,4,0,20,4,67,3,0,19,1,1,0,1,67,61,3,0,0,2,0,0,0,0,0,0,51,0,1,0,13,70,1,49,17,49,4,18,0,0,0,7,16,48,11,19,0,1,4,68,0,0,24,14,0,5,67,10,0,0,0,0,0,0,61,0,0,4,0,0,13,0,0,48,2,0,18,53,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,22,0,0,0,76,14,0,0,0,0,0,0,62,0,7,0,4,0,44,26,0,0.0,21.0,1.0,IN
2023-02-12,25,5,0,0,5,3.0,0.0,76.0,0.0,31.0,0,56,26,0,0,5,9,0,0,87,0,1,0,19,41,0,20,3,0,24,5,65,2,0,19,1,1,0,1,65,70,3,0,0,2,0,0,0,0,0,0,58,0,1,0,13,65,0,51,17,48,4,17,0,0,0,6,14,45,11,19,0,1,4,71,0,0,25,15,0,5,55,10,0,0,0,0,0,0,62,0,0,3,0,0,14,0,0,43,2,0,14,52,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,26,0,0,3,74,15,0,0,0,0,0,0,63,0,6,0,3,0,42,27,0,0.0,25.0,2.0,IN
2023-02-19,27,5,0,0,5,3.0,0.0,70.0,0.0,35.0,0,40,14,0,0,5,10,0,0,86,0,1,0,18,41,0,21,4,0,30,5,69,3,0,21,1,2,0,1,75,67,3,0,0,2,0,0,0,0,0,0,59,0,1,0,17,74,0,54,16,54,6,19,0,0,0,7,17,48,11,21,0,1,5,75,0,0,27,15,0,5,54,11,0,0,0,0,0,0,63,0,0,4,0,0,15,0,0,36,2,0,14,50,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,100,0,0,0,85,16,0,0,0,0,0,0,68,0,8,0,4,0,48,26,0,0.0,38.0,1.0,IN
2023-02-26,28,6,0,0,5,3.0,0.0,76.0,0.0,35.0,0,37,15,0,0,5,7,0,0,88,1,1,0,17,46,0,23,4,0,25,4,65,4,0,18,2,2,0,1,71,68,2,0,0,2,0,0,0,0,0,0,63,0,1,0,14,69,0,67,18,53,5,19,0,0,0,8,16,47,11,22,0,1,4,70,0,0,28,15,0,5,59,11,0,0,0,0,0,0,55,0,0,4,0,0,14,0,0,56,2,0,13,50,7,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,34,0,0,0,80,19,0,0,0,0,0,0,67,0,6,0,2,0,45,26,0,0.0,71.0,2.0,IN
2023-03-05,34,6,0,0,5,3.0,0.0,79.0,0.0,36.0,0,33,13,0,0,5,7,0,0,83,0,1,0,19,44,0,23,4,0,15,5,69,3,0,21,1,2,0,0,79,79,2,0,0,3,0,0,0,0,0,0,69,0,1,0,17,67,0,70,10,54,4,18,0,0,0,9,18,52,11,21,0,1,5,71,0,0,31,13,0,5,85,10,0,0,0,0,0,0,54,0,0,3,0,0,12,0,0,38,2,0,12,49,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,25,0,0,0,69,20,0,0,0,0,0,0,69,0,7,0,3,0,51,29,0,0.0,72.0,1.0,IN
2023-03-12,40,7,0,0,5,3.0,0.0,79.0,0.0,44.0,0,54,23,0,0,6,8,0,0,88,0,1,0,20,39,0,26,18,0,18,5,70,3,0,29,1,2,0,0,73,79,2,0,0,2,0,0,0,0,0,0,50,0,1,0,17,68,1,73,9,60,5,17,0,0,0,8,18,47,45,25,0,5,5,77,0,0,34,15,0,6,100,11,0,0,0,0,0,0,52,0,0,3,0,0,12,0,0,30,1,0,14,57,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,25,0,0,0,85,24,0,0,0,0,0,0,68,0,8,0,3,0,44,26,0,0.0,48.0,1.0,IN
2023-03-19,42,7,0,0,5,3.0,0.0,79.0,0.0,43.0,0,39,14,0,0,6,16,0,0,83,0,1,0,34,36,0,25,15,0,20,5,67,3,0,35,1,2,0,0,73,70,2,0,0,3,0,0,1,0,0,0,55,0,1,0,16,68,2,65,8,55,6,16,0,0,0,7,17,47,21,22,0,3,5,73,0,0,38,15,0,7,96,11,0,0,0,0,0,0,55,0,0,3,0,0,12,0,0,41,3,0,12,53,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,23,0,0,0,76,23,0,0,25,0,0,0,66,0,8,0,4,0,44,24,0,0.0,64.0,1.0,IN
2023-03-26,36,7,0,0,5,3.0,0.0,75.0,0.0,71.0,0,33,13,0,0,5,11,0,0,90,0,1,0,27,37,0,23,7,0,18,5,67,3,0,29,1,2,0,0,82,69,2,1,0,2,0,0,4,0,0,0,50,0,1,0,14,68,1,58,6,58,4,20,0,0,0,8,16,50,11,22,0,2,4,78,0,0,38,14,0,6,86,11,0,0,0,0,0,0,51,0,0,2,0,0,8,0,0,28,3,0,11,52,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,25,0,0,0,75,29,0,0,0,0,0,0,59,0,7,0,4,0,42,19,0,0.0,44.0,1.0,IN
2023-04-02,34,7,0,0,5,3.0,0.0,78.0,0.0,63.0,0,31,12,0,0,5,8,0,0,86,0,1,0,35,31,0,100,5,0,21,5,70,2,0,37,1,2,0,0,75,59,2,0,0,2,0,0,1,0,0,0,55,0,1,0,15,60,1,58,8,43,4,14,0,0,0,8,17,48,10,21,0,1,4,78,0,0,36,12,0,4,70,10,0,0,0,0,0,0,52,0,0,2,0,0,5,0,0,28,2,0,9,46,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,18,0,0,0,77,25,0,0,0,0,0,0,58,0,6,0,2,0,39,17,0,0.0,50.0,1.0,IN
2023-04-09,37,8,0,0,5,3.0,0.0,78.0,0.0,70.0,0,48,23,0,0,7,7,0,0,78,0,1,0,49,32,0,38,5,0,21,4,65,3,0,38,1,2,0,0,70,61,2,0,0,2,0,0,1,0,0,0,60,0,1,0,13,62,0,59,8,43,3,15,0,0,0,8,15,49,11,21,0,1,4,81,0,0,34,12,0,4,65,10,0,0,0,0,0,0,53,0,0,3,0,0,6,0,0,36,3,0,10,48,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,21,0,0,0,80,23,0,0,0,0,0,0,58,0,7,0,4,0,50,21,0,0.0,24.0,1.0,IN
2023-04-16,31,7,0,0,5,4.0,0.0,73.0,0.0,60.0,0,33,13,0,0,8,7,0,0,70,0,1,0,47,27,0,35,6,0,19,5,63,3,0,23,1,2,0,0,67,61,3,0,0,2,1,0,1,0,0,0,67,0,1,0,14,61,1,58,8,51,4,15,0,0,0,8,16,45,10,22,0,2,4,80,0,0,34,14,0,5,55,10,0,0,0,0,0,0,47,0,0,37,0,0,6,0,0,31,3,0,11,56,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,19,0,0,0,75,24,0,0,0,0,0,0,53,0,7,0,4,0,47,21,0,0.0,21.0,0.0,IN
2023-04-23,30,6,0,0,5,3.0,0.0,73.0,0.0,71.0,0,34,12,0,0,5,7,0,0,70,0,0,0,20,29,0,35,7,0,22,6,67,3,0,19,1,2,0,0,67,61,2,1,0,2,0,0,0,0,0,0,54,0,1,0,16,69,1,56,7,54,3,17,0,0,0,7,15,46,10,23,0,2,4,77,0,0,33,13,0,6,58,12,0,0,0,0,0,0,47,0,0,6,0,0,6,0,0,32,2,0,11,50,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,20,0,0,0,71,22,0,0,0,0,0,0,59,0,7,0,4,0,46,19,0,0.0,41.0,1.0,IN
2023-04-30,29,6,0,0,5,3.0,0.0,68.0,0.0,46.0,0,31,11,0,0,6,7,0,0,77,0,0,0,20,32,0,28,5,0,20,6,68,2,0,18,1,2,0,0,66,67,2,0,0,2,0,0,1,0,0,0,49,0,1,0,15,59,0,60,8,51,4,15,0,0,0,7,14,45,10,24,0,1,4,71,0,0,32,13,0,4,64,10,0,0,0,0,0,0,48,0,0,3,0,0,7,0,0,26,2,0,10,44,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,29,0,0,0,68,25,0,0,0,0,0,0,57,0,7,0,3,0,46,22,0,0.0,47.0,1.0,IN
2023-05-07,28,6,0,0,5,3.0,0.0,65.0,0.0,43.0,0,46,19,0,0,5,6,0,0,65,0,1,0,18,30,0,26,5,0,19,4,66,2,0,23,1,2,0,0,67,63,2,0,0,1,0,0,1,0,0,0,52,0,1,0,16,60,1,67,7,43,3,16,0,0,0,7,19,45,10,21,0,1,4,76,0,0,33,14,0,5,60,9,0,0,0,0,0,0,47,0,0,3,0,0,6,0,0,24,2,0,9,45,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,21,0,0,0,73,23,0,0,0,0,0,0,58,0,8,0,4,0,43,19,0,0.0,40.0,1.0,IN
2023-05-14,25,5,0,0,5,3.0,0.0,67.0,0.0,47.0,0,34,12,0,0,4,6,0,0,64,0,1,0,19,36,0,26,4,0,18,7,68,2,0,21,1,2,0,0,68,62,2,0,0,2,0,0,0,0,0,0,49,0,1,0,13,60,0,59,6,39,3,16,0,0,0,7,16,46,12,22,0,2,4,77,0,0,37,13,0,5,86,10,0,0,0,0,0,0,46,0,0,3,0,0,6,0,0,32,2,0,10,60,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,22,0,0,0,73,22,0,0,0,0,0,0,58,0,8,0,3,0,45,42,0,0.0,25.0,0.0,IN
2023-05-21,26,5,0,0,5,3.0,0.0,64.0,0.0,42.0,0,33,12,0,0,8,6,0,0,63,0,0,0,17,36,0,26,5,0,18,5,68,3,0,21,1,2,0,0,69,68,2,1,0,2,0,0,0,0,0,0,51,0,1,0,13,62,0,55,8,44,4,16,0,0,0,8,16,45,14,23,0,1,4,80,0,0,33,13,0,5,91,10,0,0,0,0,0,0,46,0,0,3,0,0,6,0,0,39,2,0,11,65,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,21,0,0,0,73,26,0,0,0,0,0,0,57,0,8,0,4,0,48,40,0,0.0,38.0,1.0,IN
2023-05-28,27,5,0,0,4,3.0,0.0,71.0,0.0,50.0,0,29,12,0,0,7,4,0,0,70,0,1,0,20,35,0,27,5,0,19,5,74,3,0,22,1,2,0,0,69,73,2,0,0,2,0,0,1,0,0,0,64,0,1,0,25,64,1,61,8,44,4,14,0,0,0,7,22,49,13,23,0,2,4,88,0,0,35,14,0,4,70,10,0,0,0,0,0,0,49,0,0,4,0,0,6,0,0,37,3,0,10,67,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,24,0,0,0,70,28,0,0,0,0,0,0,60,0,9,0,3,0,49,45,0,0.0,59.0,1.0,IN
2023-06-04,28,5,0,0,2,3.0,0.0,75.0,0.0,46.0,0,31,12,0,0,6,4,0,0,70,0,1,0,20,38,0,28,4,0,22,5,68,2,0,22,1,2,0,0,71,65,2,1,0,2,0,0,1,0,0,0,84,0,1,0,15,62,0,60,8,44,5,15,0,0,0,9,19,49,13,23,0,4,4,91,0,0,37,15,0,4,56,10,0,0,0,0,0,0,46,0,0,4,0,0,8,0,0,38,3,0,12,70,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,22,0,0,0,63,23,0,0,0,0,0,0,63,0,9,0,3,0,51,31,0,0.0,40.0,1.0,IN
2023-06-11,28,5,0,0,6,3.0,0.0,77.0,0.0,50.0,0,45,19,0,0,6,4,0,0,70,0,1,0,22,36,0,29,4,0,19,5,74,3,0,19,2,2,0,0,70,71,2,1,0,2,0,0,1,0,0,0,72,0,1,0,18,63,0,64,8,46,4,15,0,0,0,8,19,49,12,25,0,3,5,97,0,0,40,13,0,5,61,10,0,0,0,0,0,0,49,0,0,4,0,0,7,0,0,40,2,0,11,71,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,29,0,0,0,66,23,0,0,0,0,0,0,68,0,9,0,3,0,53,35,0,0.0,30.0,1.0,IN
2023-06-18,31,5,0,0,5,2.0,0.0,74.0,0.0,51.0,0,30,11,0,0,5,4,0,0,69,0,1,0,20,38,0,25,4,0,21,5,75,3,0,22,1,2,0,0,77,63,2,1,0,3,0,0,1,0,0,0,87,0,1,0,15,69,1,59,8,48,4,15,0,0,0,7,16,49,12,24,0,1,9,100,0,0,38,13,0,7,55,10,0,0,0,0,0,0,53,0,0,4,0,0,6,0,0,51,2,0,11,66,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,23,0,0,0,72,26,0,0,0,0,0,0,69,0,9,0,3,0,53,26,0,0.0,41.0,2.0,IN
2023-06-25,32,5,0,0,5,2.0,0.0,71.0,0.0,62.0,0,30,14,0,0,4,4,0,0,75,0,1,0,24,37,0,26,5,0,21,5,78,2,0,18,1,2,0,0,96,69,2,1,0,2,0,0,1,0,0,0,81,0,1,0,14,64,1,55,8,45,3,16,0,0,0,7,18,48,13,26,0,1,5,90,1,0,39,13,0,6,54,10,0,0,0,0,0,0,53,0,0,3,0,0,5,0,0,47,2,0,11,57,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,24,0,0,0,67,21,0,0,0,0,0,0,79,0,8,0,4,0,52,25,0,0.0,40.0,1.0,IN
2023-07-02,30,5,0,0,5,2.0,0.0,79.0,0.0,37.0,0,28,12,0,0,4,3,0,0,80,0,1,0,22,43,0,26,4,0,22,6,74,3,0,25,1,2,0,0,91,67,2,1,0,2,0,0,1,0,0,0,70,0,1,0,16,67,0,60,8,42,4,14,0,0,0,10,18,51,11,28,0,1,6,100,1,0,36,14,0,5,61,11,0,0,0,0,0,0,54,0,0,4,0,0,6,0,0,40,2,0,11,54,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,23,0,0,0,74,23,0,0,0,0,0,0,100,0,8,0,3,0,54,24,0,0.0,48.0,1.0,IN
2023-07-09,28,5,0,0,6,2.0,0.0,84.0,0.0,37.0,0,42,20,0,0,4,4,0,0,73,0,1,0,21,42,0,31,4,0,22,4,77,3,0,20,1,2,0,0,72,63,2,0,0,2,0,0,1,0,0,0,57,0,1,0,15,66,1,55,8,49,3,12,0,0,0,8,16,44,10,24,0,1,5,100,0,0,36,12,0,4,65,11,0,0,0,0,0,0,52,0,0,3,0,0,5,0,0,45,2,0,10,48,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,21,0,5,0,70,27,0,0,0,0,0,0,80,0,10,0,4,0,55,27,0,0.0,45.0,1.0,IN
2023-07-16,27,5,0,0,6,2.0,0.0,85.0,0.0,37.0,0,29,13,0,0,4,3,0,0,67,0,1,0,22,43,0,29,4,0,23,6,74,3,0,18,1,2,0,0,64,63,2,0,0,2,0,0,1,0,0,0,63,0,1,0,32,68,1,54,7,53,3,16,0,0,0,8,33,44,11,25,0,1,5,92,0,0,33,13,0,19,68,11,0,0,0,0,0,0,53,0,0,3,0,0,5,0,0,57,2,0,10,51,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,25,0,0,0,72,24,0,0,0,0,0,0,65,0,8,0,3,0,54,25,0,0.0,35.0,1.0,IN
2023-07-23,27,5,0,0,6,4.0,0.0,87.0,0.0,40.0,0,32,13,0,0,4,3,0,0,73,0,0,0,20,44,0,43,6,0,24,7,73,3,0,19,1,2,0,0,66,69,2,1,0,2,0,0,0,0,0,0,64,0,1,0,28,66,1,58,9,48,4,27,0,0,0,9,23,45,10,30,0,2,5,97,0,0,34,13,0,6,58,11,0,0,0,0,0,0,63,0,0,3,0,0,4,0,0,46,2,0,11,53,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,24,0,0,0,73,23,0,0,0,0,0,0,66,0,8,0,3,0,55,23,0,0.0,61.0,1.0,IN
